year,parental,delay,sexed,sexedcont,stname,unemp,contmand,aca_mcaid_exp,logben3,tadexpmil,logrstateminwage,sexed1mis,sexed2mis,pctwhitenh,pcthisp,pcthsdrop,pcthsgrad,pctsomecol,pctmarried
2010,0,0,0,0,CT,9.100000381469727,1,0,6.311666965484619,72.4752197265625,2.0939435958862305,0,0,77.86973571777344,9.552238464355469,12.360922813415527,28.941654205322266,23.62279510498047,54.55902099609375
2011,0,0,0,0,CT,8.800000190734863,1,0,6.308760643005371,72.97129821777344,2.0628662109375,0,0,77.54400634765625,9.694719314575195,12.444994926452637,29.084157943725586,23.41859245300293,53.06655502319336
2012,0,0,0,0,CT,8.300000190734863,1,0,6.288277626037598,69.6379165649414,2.0423829555511475,0,0,76.13731384277344,9.866034507751465,12.908178329467773,27.365337371826172,23.164945602416992,53.111915588378906
2013,0,0,0,0,CT,7.800000190734863,1,0,6.273736000061035,73.00127410888672,2.027841567993164,0,0,75.3319091796875,9.92148494720459,12.46252727508545,26.56673812866211,24.211278915405273,54.27552032470703
2014,0,0,0,0,CT,6.599999904632568,1,1,6.257644176483154,76.97056579589844,2.064859628677368,0,0,76.20763397216797,9.972163200378418,12.346487998962402,26.952678680419922,24.856721878051758,54.05272674560547
2015,0,0,0,0,CT,5.699999809265137,1,1,6.292267322540283,80.49279022216797,2.1141042709350586,0,0,75.92459869384766,9.997613906860352,12.45526123046875,26.60462760925293,24.48103141784668,52.77976608276367
2016,0,0,0,0,CT,5.099999904632568,1,1,6.279731273651123,83.9915771484375,2.1495773792266846,0,0,74.76837921142578,11.797406196594238,12.847436904907227,26.806671142578125,23.316862106323242,53.335391998291016
2017,0,0,0,0,CT,4.699999809265137,1,1,6.2586517333984375,78.55582427978516,2.179269790649414,0,0,74.63884735107422,11.942214965820312,12.102728843688965,27.223114013671875,23.242374420166016,52.87319564819336
2018,0,0,0,0,CT,4.099999904632568,1,1,6.234519958496094,78.08930206298828,2.1551384925842285,0,0,73.80181121826172,12.694300651550293,10.038860321044922,27.817358016967773,23.57512855529785,51.424869537353516
2019,0,0,0,0,CT,3.700000047683716,1,1,6.216562747955322,81.49986267089844,2.222540855407715,0,0,73.20196533203125,12.643677711486816,11.691296577453613,27.224958419799805,22.003284454345703,51.95402145385742
2001,0,0,0,0,DC,6.300000190734863,0,0,6.129303932189941,19.881071090698242,2.0082197189331055,1,1,30.018760681152344,6.566604137420654,19.35584831237793,23.952470779418945,17.917448043823242,31.55097007751465
2002,0,0,0,0,DC,6.699999809265137,0,0,6.113617420196533,18.35592269897461,1.9925332069396973,1,1,31.34506607055664,6.203400135040283,18.69967269897461,22.875038146972656,17.745302200317383,31.106470108032227
2003,0,0,1,1,DC,7,0,0,6.091082572937012,24.481800079345703,1.9699985980987549,0,0,29.397661209106445,7.012286186218262,18.010189056396484,23.853761672973633,17.23104476928711,29.457597732543945
2004,0,0,1,1,DC,7.5,0,0,6.06480073928833,16.413837432861328,1.9437166452407837,0,0,31.931331634521484,7.582260608673096,16.995708465576172,24.177396774291992,17.281829833984375,30.8726749420166
2005,0,0,1,1,DC,6.5,0,0,6.031481742858887,22.47225570678711,2.039855480194092,0,0,35.831199645996094,7.621483325958252,16.547313690185547,21.048593521118164,15.882353782653809,31.7391300201416
2006,0,0,1,1,DC,5.699999809265137,0,0,6.071010112762451,21.631784439086914,2.0081069469451904,0,0,37.460777282714844,8.327299118041992,16.89596939086914,19.14072036743164,16.751148223876953,32.12648010253906
2007,0,0,1,1,DC,5.400000095367432,0,0,6.042925834655762,23.37897491455078,1.9800227880477905,0,0,38.38785171508789,8.4813079833984375,15.794391632080078,21.308412551879883,15.514018058776855,29.766353607177734
2008,0,0,1,1,DC,6.5,0,0,6.055559158325195,21.800294876098633,1.9423460960388184,0,0,38.055301666259766,8.227560997009277,13.780597686767578,21.89483070373535,16.432456970214844,28.037172317504883
2009,0,0,1,1,DC,9.600000381469727,0,0,6.0591230392456055,29.496681213378906,2.021547555923462,0,0,39.027225494384766,9.1924591064453125,13.777052879333496,19.78124237060547,16.686059951782227,30.556201934814453
2010,0,0,1,1,DC,9.399999618530273,0,0,6.042853355407715,27.108427047729492,2.0939435958862305,0,0,38.566551208496094,10.284414291381836,14.448236465454102,19.22639274597168,15.108077049255371,31.126279830932617
2011,0,0,1,1,DC,10.199999809265137,0,0,6.011775970458984,26.846040725708008,2.0628662109375,0,0,38.276466369628906,9.886263847351074,14.107610702514648,19.247594833374023,14.74190616607666,31.583553314208984
2012,0,0,1,1,DC,9,0,0,5.991292953491211,30.144474029541016,2.0423829555511475,0,0,40.3892936706543,9.113027572631836,12.342402458190918,18.955982208251953,14.310992240905762,32.7140007019043
2013,0,0,1,1,DC,8.5,0,0,5.976751327514648,29.7470760345459,2.027841567993164,0,0,43.12775421142578,8.568281173706055,10.74889850616455,17.995595932006836,15,30.132158279418945
2014,0,0,1,1,DC,7.800000190734863,0,1,5.960659980773926,27.211036682128906,2.1528284549713135,0,0,43.9091682434082,7.618845462799072,10.653650283813477,17.657047271728516,14.134125709533691,29.944822311401367
2015,0,0,1,1,DC,6.900000095367432,0,1,5.973394870758057,26.10326385498047,2.251725673675537,0,0,43.598819732666016,9.006882667541504,10.816125869750977,17.75811195373535,13.156342506408691,31.32743263244629
2016,0,0,1,1,DC,6.099999904632568,0,1,5.976859092712402,26.92238998413086,2.3301610946655273,0,0,43.88703155517578,9.271646499633789,9.53177261352539,17.31698226928711,13.600892066955566,32.348567962646484
2017,0,0,1,1,DC,6.099999904632568,0,1,6.09721565246582,27.030216217041016,2.309081554412842,0,0,45.388580322265625,8.268092155456543,9.146458625793457,16.51708984375,13.19457721710205,34.198970794677734
2018,0,0,1,1,DC,5.699999809265137,1,1,6.1969733238220215,26.634904861450195,2.426600694656372,0,0,47.24138259887695,8.701825141906738,8.924949645996094,15.618660926818848,12.494928359985352,34.847869873046875
2019,0,0,1,1,DC,5.5,1,1,6.289233684539795,28.194263458251953,2.463702917098999,0,0,49.041969299316406,8.166058540344238,8.576642990112305,13.412408828735352,11.564781188964844,34.07846450805664
2001,1,0,1,1,DE,3.5,1,0,6.014813423156738,21.71289825439453,2.0082197189331055,0,0,75.24781036376953,4.2197675704956055,16.397621154785156,34.06966781616211,25.092041015625,57.60407638549805
2002,1,0,1,1,DE,4,1,0,5.99912691116333,18.490612030029297,1.9925332069396973,0,0,75.88347625732422,4.417382717132568,15.80706787109375,34.025787353515625,24.594078063964844,56.47086715698242
2003,1,0,1,1,DE,4.199999809265137,1,0,5.976592540740967,22.899696350097656,1.9699985980987549,0,0,74.6209487915039,5.131793975830078,17.354793548583984,33.613250732421875,24.352693557739258,56.076507568359375
2004,1,0,1,1,DE,3.9000000953674316,1,0,5.950310230255127,23.836341857910156,1.9437166452407837,0,0,74.61328125,5.072793483734131,16.87898063659668,35.80527877807617,23.202913284301758,55.14103698730469
2005,1,0,1,1,DE,4,1,0,5.916991233825684,24.178388595581055,1.9103975296020508,0,0,74.81526947021484,5.623973846435547,16.748767852783203,35.0985221862793,23.56321907043457,54.330867767333984
2006,1,0,1,1,DE,3.5,1,0,5.885242462158203,29.01678466796875,1.8786487579345703,0,0,75.21934509277344,5.654123306274414,17.644763946533203,33.866249084472656,24.039772033691406,54.98147964477539
2007,1,0,1,1,DE,3.5,1,0,5.857158660888672,25.25623893737793,1.92872953414917,0,0,74.65794372558594,5.35395622253418,15.843743324279785,34.622249603271484,25.00495719909668,55.125919342041016
2008,1,0,1,1,DE,4.900000095367432,1,0,5.81948184967041,27.014041900634766,1.9635483026504517,0,0,73.48055267333984,5.388978958129883,15.619935035705566,34.17747116088867,24.513776779174805,53.91004943847656
2009,1,0,1,1,DE,8,1,0,5.82304573059082,29.543264389038086,1.967112421989441,0,0,73.20326232910156,5.255823135375977,15.488752365112305,35.516624450683594,23.810470581054688,53.653194427490234
2010,1,0,1,1,DE,8.399999618530273,1,0,6.014415740966797,25.33892059326172,1.9647318124771118,0,0,72.05824279785156,6.414797306060791,16.29279899597168,35.3797721862793,23.455331802368164,53.659976959228516
2011,1,0,1,1,DE,7.5,1,0,5.775698661804199,36.685264587402344,1.9336544275283813,0,0,71.069427490234375,7.174627780914307,14.890737533569336,34.71282196044922,24.792110443115234,51.788822174072266
2012,1,0,1,1,DE,7.199999809265137,1,0,5.755215644836426,47.35683059692383,1.9131712913513184,0,0,71.52488708496094,6.722188949584961,13.801308631896973,32.91691589355469,24.667856216430664,53.61887741088867
2013,1,0,1,1,DE,6.699999809265137,1,0,5.740674018859863,48.98564910888672,1.8986297845840454,0,0,71.9683837890625,6.015037536621094,12.97474479675293,33.60323715209961,24.8698673248291,53.28706741333008
2014,1,0,1,1,DE,5.699999809265137,1,1,5.724582672119141,39.80393600463867,1.9492295980453491,0,0,70.81696319580078,6.308169841766357,12.843847274780273,33.34022903442383,24.839710235595703,52.388832092285156
2015,1,0,1,1,DE,4.900000095367432,1,1,5.723396301269531,43.502079010009766,2.010563611984253,0,0,70.3136978149414,6.350420951843262,13.159908294677734,31.905126571655273,25.121143341064453,51.8745231628418
2016,1,0,1,1,DE,4.5,1,1,5.710860252380371,36.37954330444336,1.9980273246765137,0,0,68.19317626953125,8.354148864746094,13.100194931030273,33.66638946533203,23.313905715942383,51.04079818725586
2017,1,0,1,1,DE,4.5,1,1,5.689780235290527,32.15774917602539,1.976947546005249,0,0,68.01558685302734,7.434052467346191,12.230216026306152,33.93285369873047,24.16067123413086,50.77937698364258
2018,1,0,1,1,DE,3.799999952316284,1,1,5.665648937225342,29.31089973449707,1.9528162479400635,0,0,68.29694366455078,6.783115386962891,12.256186485290527,32.081512451171875,24.33769989013672,51.47016143798828
2019,1,0,1,1,DE,3.799999952316284,1,1,5.647691249847412,32.05437088012695,2.049269199371338,0,0,72.00128173828125,5.388069152832031,10.166773796081543,32.617061614990234,24.53495979309082,53.30339813232422
2001,0,0,1,0,FL,4.699999809265137,0,0,5.905500411987305,221.85906982421875,1.8307644128799438,0,0,68.6127700805664,17.846088409423828,19.401050567626953,32.07832336425781,25.95925521850586,55.431575775146484
2002,0,0,1,0,FL,5.699999809265137,0,0,5.8898138999938965,228.94044494628906,1.8150779008865356,0,0,68.54589080810547,17.323911666870117,18.44856071472168,31.122486114501953,26.364356994628906,55.69894027709961
2003,0,0,1,0,FL,5.300000190734863,0,0,5.867279529571533,230.6162567138672,1.7925432920455933,0,0,67.28337097167969,18.371034622192383,18.089181900024414,31.329044342041016,26.84107780456543,55.08419418334961
2004,0,0,1,0,FL,4.699999809265137,0,0,5.840997219085693,246.281982421875,1.7662612199783325,0,0,67.58942413330078,18.31675910949707,17.240612030029297,31.334421157836914,27.601306915283203,55.86314392089844
2005,1,0,1,0,FL,3.799999952316284,0,0,5.80767822265625,252.5917510986328,1.7329421043395996,0,0,66.53211212158203,18.79633140563965,16.902753829956055,32.161468505859375,27.13394546508789,55.22201919555664
2006,1,0,1,0,FL,3.299999952316284,0,0,5.7759294509887695,275.6958923339844,1.918494701385498,0,0,64.34125518798828,20.747037887573242,17.08451271057129,31.80001449584961,26.451566696166992,54.647193908691406
2007,1,0,1,0,FL,4,0,0,5.747845649719238,268.1451416015625,1.9317325353622437,0,0,64.05126953125,20.611988067626953,15.699785232543945,32.651702880859375,26.213233947753906,53.94532012939453
2008,1,0,1,0,FL,6.199999809265137,0,0,5.710168838500977,316.1028747558594,1.9118868112564087,0,0,64.78840637207031,20.049333572387695,14.599552154541016,31.419099807739258,27.40306854248047,54.03530502319336
2009,1,0,1,0,FL,10.199999809265137,0,0,5.713732719421387,293.7019958496094,1.9754689931869507,0,0,65.30097961425781,19.595020294189453,14.142766952514648,31.334699630737305,27.95461654663086,53.55342102050781
2010,1,0,1,0,FL,11.100000381469727,0,0,5.697463035583496,291.9161682128906,1.9647318124771118,0,0,63.48002624511719,20.55030059814453,14.359416007995605,30.86844253540039,28.406160354614258,53.07590103149414
2011,1,0,1,0,FL,10,0,0,5.666385650634766,301.64764404296875,1.9336544275283813,0,0,63.392784118652344,19.915220260620117,13.460769653320312,30.68063735961914,28.7930908203125,52.059505462646484
2012,1,0,1,0,FL,8.5,0,0,5.645902633666992,270.554931640625,1.9694863557815552,0,0,63.39271545410156,20.2766056060791,12.861385345458984,30.254728317260742,28.9107666015625,53.320831298828125
2013,1,0,1,0,FL,7.199999809265137,0,0,5.63136100769043,254.97036743164062,1.9704692363739014,0,0,62.556400299072266,21.082931518554688,12.92204761505127,30.768632888793945,28.56698226928711,52.62174987792969
2014,1,0,1,0,FL,6.300000190734863,0,0,5.615269660949707,275.44598388671875,1.9721897840499878,0,0,62.1602897644043,21.26414680480957,12.51058578491211,30.21017837524414,28.6627140045166,52.15951919555664
2015,1,0,1,0,FL,5.5,0,0,5.614083290100098,268.3198547363281,1.9860224723815918,0,0,60.92638397216797,22.230289459228516,13.423842430114746,30.543052673339844,27.98025131225586,51.11079025268555
2016,1,0,1,0,FL,4.800000190734863,0,0,5.601546764373779,262.7483215332031,1.9734861850738525,0,0,59.30373001098633,23.48134994506836,13.307282447814941,30.493783950805664,28.28419303894043,51.1900520324707
2017,1,0,1,0,FL,4.199999809265137,0,0,5.580467224121094,257.6718444824219,1.9585984945297241,0,0,59.47349166870117,22.87053680419922,12.087991714477539,29.96754264831543,28.892894744873047,52.210601806640625
2018,1,0,1,0,FL,3.5999999046325684,0,0,5.556335926055908,262.3813781738281,1.9528162479400635,0,0,60.72384262084961,22.56985855102539,11.407550811767578,30.090667724609375,27.459869384765625,51.32283020019531
2019,1,0,1,0,FL,3.0999999046325684,0,0,5.5383782386779785,273.53643798828125,1.9717458486557007,0,0,59.62455368041992,23.092967987060547,10.92818832397461,29.707984924316406,27.01877212524414,50.70768737792969
2001,1,0,1,0,GA,4,1,0,5.826557159423828,109.06128692626953,1.8307644128799438,0,0,65.46697235107422,3.5763099193573,21.52619743347168,32.93849563598633,23.781320571899414,56.69703674316406
2002,1,0,1,0,GA,4.800000190734863,1,0,5.81087064743042,109.97479248046875,1.8150779008865356,0,0,67.4361343383789,4.168534278869629,20.9099063873291,33.101749420166016,24.473331451416016,56.969966888427734
2003,1,0,1,0,GA,4.800000190734863,1,0,5.788336277008057,114.08885955810547,1.7925432920455933,0,0,65.166778564453125,4.857846260070801,21.916275024414062,32.0349235534668,23.7519588470459,57.42108917236328
2004,1,0,1,0,GA,4.699999809265137,1,0,5.762053966522217,112.11392974853516,1.7662612199783325,0,0,63.333335876464844,6.134969234466553,20.184049606323242,30.858896255493164,25.41922378540039,55.644168853759766
2005,1,1,1,0,GA,5.199999809265137,1,0,5.728734970092773,107.90385437011719,1.7329421043395996,0,0,61.96110153198242,6.288492679595947,20.12965965270996,31.961101531982422,25.056724548339844,53.82495880126953
2006,1,1,1,0,GA,4.699999809265137,1,0,5.696986198425293,95.60383605957031,1.7011934518814087,0,0,61.64322280883789,6.8542351722717285,19.63484001159668,31.517507553100586,24.693204879760742,53.322357177734375
2007,1,1,1,0,GA,4.699999809265137,1,0,5.668902397155762,113.67359161376953,1.6731094121932983,0,0,61.6131477355957,6.960418224334717,17.669902801513672,30.858848571777344,25.899925231933594,53.89096450805664
2008,1,1,1,0,GA,6.300000190734863,1,0,5.6312255859375,99.2778091430664,1.6354326009750366,0,0,61.76015090942383,6.910443305969238,17.059186935424805,30.058879852294922,26.26278305053711,54.67927169799805
2009,1,1,1,0,GA,9.699999809265137,1,0,5.63478946685791,90.56531524658203,1.6389967203140259,0,0,58.99236297607422,7.41984748840332,16.946565628051758,30.748092651367188,25.068700790405273,53.1297721862793
2010,1,1,1,0,GA,10.5,1,0,5.6185197830200195,101.72793579101562,1.6227270364761353,0,0,58.88429641723633,7.600354194641113,17.57674217224121,30.121015548706055,25.044273376464844,52.83353042602539
2011,1,1,1,0,GA,10.199999809265137,1,0,5.587442398071289,99.783599853515625,1.5916497707366943,0,0,60.64976501464844,7.135266304016113,17.7015323638916,29.861848831176758,25.91468048095703,53.150146484375
2012,1,1,1,0,GA,9.199999809265137,1,0,5.566959381103516,104.84696960449219,1.5711665153503418,0,0,61.42835235595703,6.721642971038818,16.866344451904297,29.173799514770508,26.76209831237793,53.19744873046875
2013,1,1,1,0,GA,8.199999809265137,1,0,5.552417755126953,110.83744812011719,1.5566251277923584,0,0,60.88318634033203,6.549306392669678,16.57466697692871,29.583768844604492,26.674623489379883,51.69327163696289
2014,1,1,1,0,GA,7.099999904632568,1,0,5.5363264083862305,95.2461166381836,1.540533423423767,0,0,59.90266799926758,6.09054708480835,15.690900802612305,29.715381622314453,27.03141212463379,51.423095703125
2015,1,1,1,0,GA,6,1,0,5.535140037536621,89.665252685546875,1.5393470525741577,0,0,57.555938720703125,7.323451995849609,15.344376564025879,29.875036239624023,26.28596305847168,52.12147903442383
2016,1,1,1,0,GA,5.400000095367432,1,0,5.522603988647461,100.35474395751953,1.526810884475708,0,0,56.40686798095703,7.896668434143066,15.514457702636719,28.944664001464844,25.876998901367188,51.84206771850586
2017,1,1,1,0,GA,4.699999809265137,1,0,5.501523971557617,95.61358642578125,1.5057311058044434,0,0,56.83785629272461,7.1840739250183105,14.627813339233398,29.45758819580078,25.115406036376953,51.64454650878906
2018,1,1,1,0,GA,3.9000000953674316,1,0,5.477392673492432,106.51883697509766,1.4815998077392578,0,0,58.03364181518555,6.8300461769104,13.80510425567627,29.321346282958984,25.3480281829834,52.36369323730469
2019,1,1,1,0,GA,3.4000000953674316,1,0,5.459434986114502,109.2787857055664,1.4636422395706177,0,0,57.96909713745117,8.359087944030762,14.039734840393066,29.56585693359375,24.591611862182617,51.552608489990234
2001,0,0,1,1,HI,4.199999809265137,1,0,6.5374040603637695,11.86858081817627,1.849995732307434,0,0,25.792583465576172,2.847931146621704,15.233744621276855,32.16012954711914,28.989789962768555,54.54056930541992
2002,0,0,1,1,HI,4,1,0,6.521717548370361,12.204055786132812,1.9252809286117554,0,0,26.493507385253906,2.7863047122955322,14.569067001342773,30.649351119995117,29.1617488861084,54.75796890258789
2003,0,0,1,1,HI,3.9000000953674316,1,0,6.49918270111084,16.076982498168945,1.9861279726028442,0,0,20.805206298828125,5.930568695068359,14.36837100982666,31.65380859375,28.54387664794922,55.20732879638672
2004,0,0,1,1,HI,3.200000047683716,1,0,6.472900867462158,9.987321853637695,1.959846019744873,0,0,21.307395935058594,5.654829025268555,13.413254737854004,31.644426345825195,30.30988311767578,55.213748931884766
2005,0,0,1,1,HI,2.799999952316284,1,0,6.439581871032715,20.389991760253906,1.9265269041061401,0,0,23.44841766357422,5.507603645324707,13.851213455200195,31.196056365966797,28.33949851989746,55.01438522338867
2006,0,0,1,1,HI,2.5,1,0,6.407833099365234,18.71056365966797,1.9717391729354858,0,0,21.86981773376465,5.742122650146484,12.769486427307129,31.737146377563477,28.461856842041016,52.88142776489258
2007,0,0,1,1,HI,2.700000047683716,1,0,6.379748821258545,17.981796264648438,2.0151140689849854,0,0,20.840097427368164,5.661525726318359,12.621753692626953,32.102272033691406,28.00324821472168,52.820613861083984
2008,0,0,1,1,HI,4,1,0,6.451634407043457,20.361574172973633,1.9774373769760132,0,0,22.010433197021484,5.758427143096924,12.219100952148438,32.48394775390625,29.093097686767578,53.08988952636719
2009,0,0,1,1,HI,6.800000190734863,1,0,6.455198764801025,22.223352432250977,1.9810014963150024,0,0,21.4921817779541,6.412032127380371,12.15119743347168,32.277854919433594,29.665544509887695,52.6024169921875
2010,0,0,1,1,HI,6.900000095367432,1,0,6.397189140319824,23.182605743408203,1.9647318124771118,0,0,19.654428482055664,7.048890590667725,12.01649284362793,32.22069549560547,29.432552337646484,51.3449821472168
2011,0,0,1,1,HI,6.800000190734863,1,0,6.366111755371094,17.141315460205078,1.9336544275283813,0,0,20.826740264892578,6.685126304626465,11.64952564239502,31.764240264892578,28.995254516601562,52.749210357666016
